id	nombre	comunidad	municipio	provincia	lat	lon
560	PLAYA DE S.A. DE LLAVANERES 	Cataluña	Sant Andreu de Llavaneres	Barcelona	2.50125251127	41.5576085843
561	PLAYA DE VILASSAR 	Cataluña	Vilassar de Mar	Barcelona	2.39168878217	41.5018660628
562	PLAYA DE LA PLATJOLA I EL MORER 	Cataluña	Sant Pol de Mar	Barcelona	2.63002186144	41.603942225
563	PLAYA DE SANT POL 	Cataluña	Sant Pol de Mar	Barcelona	2.62504980139	41.6025299891
564	PLAYA DEL GRAU 	Cataluña	Sant Pol de Mar	Barcelona	2.61591431072	41.5990320306
565	PLAYA DEL FARELL 	Cataluña	Sant Pol de Mar	Barcelona	2.60762708577	41.5963018618
566	PLAYA DEL MOLÍ 	Cataluña	Sant Pol de Mar	Barcelona	2.60195161831	41.5943277716
567	PLAYA DE SANTA SUSANNA 	Cataluña	Santa Susanna	Barcelona	2.71588784271	41.6308659912
568	PLAYA DE S. VICENÇ DE MONTALT 	Cataluña	Sant Vicenç de Montalt	Barcelona	2.51786592566	41.5650654522
569	PLAYA D	Cataluña	Sitges	Barcelona	1.8293397797	41.2381465093
570	PLAYA DE SANT SEBASTIÀ 	Cataluña	Sitges	Barcelona	1.81538956299	41.2375083166
571	PLAYA DE LA RIBERA 	Cataluña	Sitges	Barcelona	1.80824062556	41.2355969421
572	PLAYA DE LA BARRA 	Cataluña	Sitges	Barcelona	1.79298053886	41.2296639978
573	PLAYA DE LES BOTIGUES 	Cataluña	Sitges	Barcelona	1.93500945594	41.263763847
574	PLAYA DEL GARRAF 	Cataluña	Sitges	Barcelona	1.90601197609	41.2559254089
575	PLAYA DELS BALMINS 	Cataluña	Sitges	Barcelona	1.8218433138	41.2376196163
576	PLAYA DE L	Cataluña	Sitges	Barcelona	1.80126867759	41.2331645261
577	PLAYA DE TERRAMAR 	Cataluña	Sitges	Barcelona	1.7906220765	41.2281529775
578	PLAYA DE VILADECANS 	Cataluña	Viladecans	Barcelona	2.0599586302	41.2748959316
579	PLAYA DEL FAR DE S. CRISTÒFOL 	Cataluña	Vilanova i la Geltrú	Barcelona	1.73953405314	41.2168856223
580	PLAYA DE RIBES-ROGES 	Cataluña	Vilanova i la Geltrú	Barcelona	1.72450707323	41.214233928
581	PLAYA DE SANT GERVASI 	Cataluña	Vilanova i la Geltrú	Barcelona	1.71308916252	41.2119089362
582	PLAYA D	Cataluña	Vilanova i la Geltrú	Barcelona	1.68514420544	41.2046121012
583	PLAYA D	Cataluña	Vilanova i la Geltrú	Barcelona	1.71802580381	41.2132161008
584	PLAYA DEL RACÓ 	Cataluña	Begur	Girona	3.21174751615	41.979708785
585	PLAYA DE SA RIERA 	Cataluña	Begur	Girona	3.21243145904	41.9748439051
586	PLAYA DE SA TUNA 	Cataluña	Begur	Girona	3.23108274418	41.9623696121
587	PLAYA D	Cataluña	Begur	Girona	3.21751383135	41.9360784254
588	PLAYA FONDA 	Cataluña	Begur	Girona	3.21889012614	41.943470356
589	PLAYA D	Cataluña	Begur	Girona	3.21280551905	41.9784368848
590	PLAYA DE SANT FRANCESC 	Cataluña	Blanes	Girona	2.80872454805	41.6803994162
591	PLAYA DE BLANES 	Cataluña	Blanes	Girona	2.79445633062	41.674943462
592	PLAYA DE SABANELL 	Cataluña	Blanes	Girona	2.78529388661	41.6628751023
593	PLAYA GRAN DE CADAQUÉS 	Cataluña	Cadaqués	Girona	3.27982640377	42.2901232441
594	PLAYA ES LLANÉ GRAN 	Cataluña	Cadaqués	Girona	3.27690993769	42.2861495814
595	PLAYA D	Cataluña	Cadaqués	Girona	3.28872475923	42.2863636119
596	PLAYA DE SANT ANTONI 	Cataluña	Calonge	Girona	3.10127844615	41.8447303062
597	PLAYA DE TORRE VALENTINA 	Cataluña	Calonge	Girona	3.0967800299	41.8411134053
598	PLAYA CALA CRISTUS-SES TORRETES 	Cataluña	Calonge	Girona	3.08737190874	41.8314294966
599	PLAYA D	Cataluña	Calonge	Girona	3.11359826337	41.8500058362
600	PLAYA DE LA RUBINA 	Cataluña	Castelló d	Girona	3.14098906166	42.2530741399
601	PLAYA D	Cataluña	Castelló d	Girona	3.13309132064	42.2445726479
602	PLAYA DE CAN COMES 	Cataluña	Castelló d	Girona	3.11348620392	42.2079200285
603	PLAYA DE PLATJA D	Cataluña	Castell-Platja d	Girona	3.0681409651	41.8103302263
604	PLAYA DE SA CONCA 	Cataluña	Castell-Platja d	Girona	3.06217102017	41.7993451037
605	PLAYA CALA ROVIRA 	Cataluña	Castell-Platja d	Girona	3.07525929185	41.8233948752
606	PLAYA D	Cataluña	Colera	Girona	3.15719504634	42.4081388678
607	PLAYA DE GARBET 	Cataluña	Colera	Girona	3.15436924768	42.395624324
608	PLAYA DE RIELLS 	Cataluña	Escala (L	Girona	3.14068801761	42.1174385288
609	PLAYA DEL MOLL GREC 	Cataluña	Escala (L	Girona	3.12357383146	42.1376867554
610	PLAYA LA PLATJA 	Cataluña	Escala (L	Girona	3.13443535878	42.1295867471
611	PLAYA DE LES MUSCLERES 	Cataluña	Escala (L	Girona	3.12318362056	42.136147072
612	PLAYA DEL REC 	Cataluña	Escala (L	Girona	3.12599006552	42.129596331
613	PLAYA DE GRIFEU 	Cataluña	Llançà	Girona	3.15707082606	42.3826969706
614	PLAYA DEL PORT 	Cataluña	Llançà	Girona	3.1613959364	42.3734057067
615	PLAYA DE LA FARELLA 	Cataluña	Llançà	Girona	3.16468215261	42.3667095152
616	PLAYA DEL CAU DEL LLOP 	Cataluña	Llançà	Girona	3.16424662675	42.362693424
617	PLAYA CALA CANYELLES 	Cataluña	Lloret de Mar	Girona	2.88383157351	41.7056748526
618	PLAYA DE LLORET 	Cataluña	Lloret de Mar	Girona	2.8500712012	41.6994748883
